height,weight,overall_rating,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,age
180.34,157,67.0,right,medium,high,63.0,22.0,65.0,64.0,32.0,62.0,34.0,47.0,61.0,62.0,69.0,73.0,68.0,64.0,68.0,44.0,70.0,82.0,62.0,25.0,67.0,68.0,54.0,53.0,44.0,68.0,67.0,65.0,21
185.42,179,63.0,right,low,medium,70.0,47.0,56.0,57.0,55.0,61.0,33.0,42.0,59.0,59.0,57.0,65.0,56.0,61.0,65.0,61.0,77.0,64.0,69.0,48.0,73.0,65.0,30.0,43.0,43.0,56.0,65.0,61.0,34
177.8,161,62.0,right,low,medium,54.0,63.0,68.0,57.0,62.0,60.0,64.0,66.0,50.0,62.0,42.0,57.0,67.0,71.0,65.0,64.0,68.0,34.0,63.0,65.0,58.0,26.0,60.0,70.0,67.0,16.0,19.0,14.0,35
180.34,154,55.0,right,medium,high,53.0,42.0,48.0,68.0,43.0,51.0,55.0,48.0,64.0,51.0,64.0,63.0,59.0,55.0,79.0,47.0,55.0,70.0,52.0,37.0,71.0,36.0,42.0,53.0,52.0,39.0,40.0,51.0,23
177.8,165,67.0,right,high,low,37.0,68.0,66.0,56.0,64.0,62.0,54.0,56.0,30.0,62.0,66.0,63.0,64.0,72.0,68.0,67.0,72.0,65.0,74.0,61.0,69.0,38.0,76.0,41.0,68.0,31.0,40.0,44.0,32
182.88,168,66.0,right,high,high,71.0,61.0,46.0,76.0,57.0,73.0,69.0,73.0,73.0,73.0,65.0,65.0,74.0,59.0,74.0,69.0,54.0,69.0,67.0,60.0,56.0,65.0,60.0,72.0,63.0,62.0,65.0,40.0,23
167.64,146,85.0,right,medium,medium,85.0,77.0,58.0,86.0,72.0,86.0,86.0,78.0,84.0,87.0,77.0,66.0,85.0,85.0,91.0,78.0,71.0,72.0,60.0,82.0,64.0,55.0,82.0,85.0,80.0,56.0,62.0,48.0,32
180.34,168,67.0,right,medium,low,65.0,67.0,65.0,65.0,71.0,69.0,59.0,54.0,59.0,68.0,66.0,67.0,71.0,70.0,74.0,65.0,71.0,66.0,60.0,65.0,43.0,28.0,66.0,67.0,79.0,27.0,34.0,21.0,32
177.8,157,75.0,right,medium,medium,68.0,79.0,65.0,71.0,65.0,80.0,52.0,55.0,48.0,78.0,72.0,76.0,72.0,76.0,71.0,63.0,70.0,67.0,54.0,66.0,61.0,44.0,78.0,68.0,69.0,18.0,37.0,32.0,21
182.88,172,65.0,right,low,medium,49.0,24.0,64.0,59.0,34.0,39.0,38.0,40.0,52.0,48.0,46.0,52.0,48.0,57.0,56.0,60.0,61.0,52.0,84.0,45.0,82.0,63.0,22.0,59.0,50.0,65.0,64.0,57.0,37
175.26,150,76.0,right,high,medium,76.0,35.0,62.0,73.0,43.0,74.0,31.0,41.0,72.0,70.0,85.0,84.0,78.0,74.0,76.0,52.0,82.0,88.0,62.0,50.0,75.0,72.0,65.0,52.0,56.0,77.0,74.0,78.0,23
190.5,176,75.0,left,high,medium,75.0,49.0,80.0,69.0,40.0,68.0,64.0,46.0,65.0,70.0,70.0,76.0,54.0,71.0,53.0,64.0,72.0,82.0,78.0,49.0,90.0,76.0,63.0,55.0,67.0,67.0,77.0,80.0,28
182.88,174,77.0,left,low,medium,49.0,13.0,76.0,63.0,30.0,60.0,61.0,63.0,67.0,65.0,69.0,69.0,61.0,76.0,62.0,78.0,78.0,55.0,79.0,48.0,80.0,79.0,29.0,52.0,43.0,80.0,80.0,78.0,31
170.18,154,67.0,left,low,low,53.0,63.0,31.0,59.0,71.0,81.0,72.0,68.0,40.0,77.0,83.0,75.0,84.0,64.0,86.0,65.0,66.0,59.0,44.0,61.0,63.0,15.0,62.0,61.0,66.0,12.0,28.0,17.0,33
172.72,139,73.0,left,medium,medium,65.0,63.0,51.0,70.0,61.0,80.0,64.0,64.0,65.0,80.0,83.0,85.0,85.0,70.0,85.0,74.0,56.0,58.0,37.0,68.0,58.0,40.0,67.0,72.0,67.0,38.0,36.0,34.0,25
182.88,179,66.0,right,medium,medium,47.0,26.0,64.0,55.0,30.0,40.0,31.0,34.0,55.0,50.0,33.0,53.0,63.0,63.0,62.0,61.0,77.0,51.0,77.0,49.0,69.0,69.0,28.0,38.0,46.0,66.0,66.0,64.0,32
190.5,183,73.0,right,medium,high,73.0,33.0,74.0,69.0,27.0,60.0,39.0,50.0,65.0,74.0,60.0,69.0,55.0,70.0,59.0,45.0,60.0,65.0,84.0,38.0,79.0,79.0,51.0,59.0,49.0,76.0,79.0,77.0,27
180.34,161,73.0,right,high,medium,66.0,60.0,56.0,78.0,68.0,72.0,70.0,66.0,74.0,76.0,72.0,69.0,74.0,72.0,76.0,78.0,76.0,76.0,69.0,74.0,72.0,68.0,66.0,72.0,68.0,60.0,66.0,66.0,24
170.18,154,66.0,left,high,medium,66.0,60.0,59.0,65.0,50.0,69.0,53.0,32.0,63.0,68.0,77.0,79.0,86.0,50.0,84.0,63.0,73.0,65.0,52.0,63.0,43.0,32.0,64.0,64.0,59.0,29.0,33.0,31.0,25
185.42,172,71.0,left,medium,medium,73.0,11.0,71.0,71.0,16.0,64.0,66.0,56.0,64.0,69.0,72.0,70.0,74.0,69.0,56.0,53.0,63.0,63.0,74.0,37.0,79.0,71.0,26.0,52.0,36.0,74.0,72.0,69.0,32
167.64,132,69.0,right,medium,medium,61.0,66.0,36.0,69.0,57.0,74.0,62.0,52.0,61.0,70.0,89.0,78.0,90.0,66.0,91.0,65.0,60.0,66.0,42.0,59.0,37.0,51.0,65.0,67.0,49.0,25.0,24.0,25.0,24
187.96,194,62.0,left,high,medium,56.0,53.0,56.0,60.0,59.0,64.0,46.0,49.0,54.0,59.0,68.0,78.0,68.0,56.0,63.0,62.0,56.0,65.0,76.0,59.0,79.0,58.0,55.0,57.0,56.0,62.0,63.0,66.0,29
187.96,194,65.0,right,medium,medium,55.0,29.0,63.0,59.0,40.0,45.0,43.0,52.0,49.0,44.0,48.0,54.0,59.0,62.0,58.0,57.0,68.0,54.0,73.0,38.0,69.0,68.0,28.0,58.0,42.0,67.0,66.0,65.0,28
187.96,181,71.0,left,medium,high,57.0,70.0,74.0,62.0,64.0,65.0,70.0,52.0,46.0,68.0,66.0,69.0,62.0,72.0,57.0,75.0,76.0,74.0,79.0,57.0,81.0,29.0,77.0,63.0,65.0,20.0,24.0,19.0,31
175.26,154,73.0,right,medium,medium,73.0,49.0,61.0,72.0,48.0,68.0,57.0,45.0,66.0,71.0,71.0,69.0,75.0,75.0,78.0,67.0,76.0,73.0,62.0,55.0,72.0,74.0,50.0,53.0,57.0,73.0,75.0,77.0,33
177.8,161,62.0,right,medium,medium,49.0,64.0,50.0,56.0,41.0,68.0,38.0,33.0,45.0,60.0,77.0,83.0,77.0,58.0,71.0,67.0,73.0,67.0,62.0,43.0,33.0,16.0,59.0,49.0,59.0,15.0,16.0,15.0,27
175.26,172,68.0,right,high,low,78.0,61.0,50.0,68.0,59.0,71.0,71.0,71.0,71.0,71.0,69.0,68.0,67.0,63.0,66.0,72.0,56.0,59.0,64.0,71.0,53.0,46.0,62.0,58.0,59.0,50.0,50.0,50.0,29
177.8,183,76.0,right,medium,medium,80.0,67.0,43.0,77.0,82.0,80.0,75.0,71.0,73.0,78.0,82.0,79.0,73.0,70.0,62.0,83.0,77.0,64.0,78.0,77.0,66.0,42.0,75.0,69.0,76.0,26.0,41.0,23.0,29
180.34,154,79.0,left,medium,medium,68.0,67.0,83.0,85.0,30.0,76.0,63.0,60.0,78.0,82.0,76.0,74.0,75.0,82.0,68.0,74.0,80.0,83.0,76.0,62.0,66.0,76.0,74.0,73.0,54.0,69.0,81.0,77.0,22
182.88,159,55.0,right,medium,medium,47.0,44.0,38.0,53.0,46.0,54.0,47.0,43.0,51.0,55.0,63.0,68.0,65.0,63.0,67.0,49.0,57.0,66.0,62.0,48.0,62.0,53.0,52.0,60.0,30.0,41.0,46.0,42.0,24
175.26,161,65.0,right,medium,medium,60.0,50.0,46.0,50.0,67.0,70.0,39.0,41.0,40.0,60.0,91.0,88.0,85.0,64.0,73.0,50.0,51.0,75.0,50.0,60.0,47.0,30.0,62.0,61.0,64.0,22.0,31.0,27.0,22
185.42,165,66.0,right,medium,medium,64.0,35.0,66.0,68.0,55.0,61.0,53.0,58.0,67.0,68.0,70.0,69.0,67.0,63.0,70.0,59.0,81.0,87.0,79.0,45.0,68.0,65.0,64.0,64.0,56.0,64.0,72.0,64.0,26
193.04,183,64.0,left,medium,low,41.0,69.0,74.0,57.0,60.0,65.0,59.0,46.0,58.0,70.0,33.0,36.0,40.0,56.0,29.0,71.0,60.0,34.0,90.0,54.0,43.0,25.0,66.0,48.0,50.0,25.0,23.0,21.0,28
177.8,148,66.0,right,medium,low,54.0,42.0,36.0,69.0,36.0,73.0,52.0,64.0,67.0,74.0,72.0,64.0,75.0,62.0,73.0,65.0,67.0,62.0,60.0,49.0,73.0,44.0,67.0,74.0,54.0,51.0,56.0,59.0,25
177.8,154,71.0,right,high,high,70.0,69.0,63.0,71.0,58.0,74.0,62.0,65.0,68.0,72.0,73.0,71.0,74.0,65.0,78.0,69.0,72.0,84.0,70.0,66.0,42.0,65.0,69.0,72.0,62.0,62.0,64.0,60.0,28
187.96,165,61.0,right,medium,high,48.0,49.0,63.0,55.0,55.0,43.0,49.0,45.0,57.0,57.0,53.0,60.0,51.0,47.0,33.0,48.0,54.0,59.0,74.0,21.0,63.0,62.0,12.0,48.0,45.0,59.0,65.0,58.0,30
175.26,163,73.0,right,high,high,64.0,62.0,46.0,77.0,55.0,71.0,68.0,53.0,69.0,72.0,72.0,72.0,80.0,75.0,72.0,70.0,77.0,77.0,75.0,63.0,86.0,70.0,63.0,65.0,76.0,69.0,74.0,65.0,31
180.34,176,62.0,left,medium,medium,66.0,66.0,68.0,66.0,55.0,58.0,73.0,69.0,55.0,70.0,32.0,44.0,56.0,63.0,57.0,68.0,33.0,38.0,65.0,65.0,61.0,62.0,72.0,65.0,74.0,60.0,66.0,54.0,37
187.96,196,69.0,right,medium,high,58.0,24.0,69.0,56.0,23.0,47.0,38.0,33.0,50.0,59.0,56.0,62.0,47.0,65.0,35.0,59.0,72.0,70.0,90.0,34.0,74.0,63.0,42.0,40.0,31.0,68.0,67.0,67.0,29
190.5,172,78.0,right,low,medium,30.0,34.0,83.0,69.0,29.0,38.0,30.0,29.0,65.0,66.0,49.0,54.0,50.0,78.0,56.0,52.0,68.0,74.0,82.0,32.0,73.0,80.0,36.0,55.0,30.0,80.0,81.0,78.0,29
185.42,187,59.0,right,medium,medium,62.0,62.0,66.0,53.0,53.0,56.0,34.0,41.0,47.0,58.0,60.0,63.0,58.0,43.0,64.0,64.0,66.0,62.0,65.0,49.0,57.0,29.0,61.0,36.0,51.0,28.0,22.0,20.0,34
182.88,152,58.0,left,medium,medium,47.0,42.0,39.0,62.0,48.0,63.0,46.0,40.0,50.0,62.0,70.0,68.0,70.0,55.0,61.0,53.0,33.0,71.0,35.0,44.0,41.0,34.0,49.0,59.0,56.0,28.0,46.0,30.0,21
180.34,174,67.0,right,high,medium,67.0,54.0,58.0,69.0,47.0,59.0,54.0,34.0,62.0,65.0,69.0,72.0,72.0,65.0,68.0,49.0,73.0,90.0,79.0,53.0,67.0,62.0,62.0,60.0,34.0,64.0,64.0,64.0,29
172.72,172,68.0,right,medium,low,60.0,65.0,64.0,67.0,62.0,69.0,60.0,53.0,59.0,70.0,68.0,70.0,73.0,71.0,84.0,68.0,80.0,72.0,72.0,61.0,56.0,42.0,71.0,67.0,73.0,28.0,49.0,43.0,33
187.96,161,57.0,left,medium,medium,41.0,22.0,56.0,43.0,26.0,36.0,28.0,31.0,36.0,37.0,59.0,60.0,34.0,53.0,60.0,41.0,53.0,50.0,63.0,21.0,51.0,60.0,16.0,31.0,44.0,59.0,63.0,61.0,20
175.26,152,75.0,right,medium,high,67.0,57.0,77.0,77.0,69.0,69.0,74.0,66.0,68.0,72.0,67.0,49.0,71.0,83.0,80.0,75.0,71.0,72.0,70.0,69.0,81.0,77.0,64.0,66.0,71.0,76.0,78.0,75.0,36
182.88,159,61.0,right,high,high,53.0,56.0,62.0,65.0,43.0,61.0,52.0,26.0,61.0,59.0,72.0,73.0,80.0,62.0,64.0,62.0,70.0,83.0,74.0,58.0,65.0,58.0,43.0,61.0,50.0,57.0,61.0,54.0,29
167.64,150,61.0,right,medium,high,52.0,54.0,35.0,69.0,49.0,62.0,57.0,43.0,58.0,65.0,81.0,80.0,81.0,63.0,83.0,57.0,83.0,71.0,70.0,50.0,61.0,55.0,59.0,57.0,51.0,45.0,51.0,43.0,24
180.34,174,61.0,right,medium,high,61.0,52.0,66.0,65.0,53.0,52.0,58.0,61.0,58.0,59.0,54.0,57.0,53.0,61.0,70.0,66.0,58.0,48.0,77.0,60.0,67.0,59.0,41.0,61.0,62.0,57.0,58.0,53.0,33
177.8,152,75.0,right,high,medium,72.0,72.0,69.0,68.0,65.0,79.0,69.0,67.0,49.0,76.0,88.0,87.0,87.0,62.0,80.0,73.0,64.0,78.0,57.0,65.0,45.0,45.0,74.0,67.0,82.0,19.0,30.0,28.0,27
185.42,161,61.0,right,medium,medium,61.0,61.0,63.0,62.0,64.0,61.0,43.0,47.0,59.0,60.0,53.0,50.0,45.0,62.0,53.0,63.0,73.0,73.0,74.0,59.0,62.0,23.0,60.0,60.0,64.0,22.0,35.0,27.0,33
175.26,143,54.0,right,high,medium,53.0,52.0,37.0,51.0,40.0,59.0,44.0,34.0,46.0,60.0,71.0,70.0,63.0,39.0,72.0,54.0,33.0,34.0,40.0,43.0,28.0,23.0,49.0,51.0,56.0,24.0,31.0,23.0,19
182.88,187,74.0,left,medium,high,64.0,31.0,70.0,68.0,31.0,62.0,42.0,25.0,48.0,68.0,75.0,84.0,54.0,76.0,55.0,82.0,75.0,79.0,87.0,49.0,91.0,64.0,58.0,56.0,44.0,77.0,81.0,81.0,23
177.8,170,81.0,right,high,high,81.0,65.0,67.0,77.0,64.0,78.0,42.0,35.0,70.0,77.0,79.0,80.0,77.0,81.0,74.0,75.0,72.0,90.0,73.0,68.0,78.0,77.0,76.0,70.0,60.0,83.0,84.0,84.0,27
177.8,163,62.0,right,high,medium,66.0,44.0,53.0,55.0,29.0,53.0,35.0,64.0,54.0,58.0,78.0,75.0,70.0,59.0,73.0,43.0,82.0,74.0,71.0,37.0,63.0,55.0,51.0,47.0,55.0,58.0,63.0,61.0,29
177.8,170,69.0,right,medium,medium,67.0,61.0,60.0,75.0,52.0,68.0,49.0,65.0,70.0,72.0,55.0,51.0,68.0,70.0,70.0,68.0,73.0,49.0,75.0,70.0,78.0,61.0,63.0,74.0,36.0,74.0,72.0,70.0,32
182.88,174,62.0,right,medium,medium,62.0,27.0,61.0,58.0,12.0,61.0,63.0,39.0,57.0,64.0,71.0,66.0,74.0,57.0,69.0,57.0,71.0,72.0,71.0,49.0,61.0,58.0,29.0,43.0,43.0,64.0,64.0,58.0,32
190.5,174,60.0,left,high,medium,61.0,33.0,54.0,63.0,29.0,63.0,55.0,29.0,58.0,63.0,68.0,70.0,47.0,56.0,49.0,44.0,64.0,72.0,71.0,26.0,54.0,59.0,46.0,47.0,40.0,59.0,58.0,55.0,22
182.88,165,68.0,right,medium,medium,64.0,36.0,68.0,66.0,56.0,62.0,67.0,70.0,60.0,66.0,72.0,76.0,65.0,59.0,60.0,76.0,75.0,82.0,67.0,73.0,66.0,74.0,46.0,62.0,52.0,67.0,65.0,63.0,22
177.8,154,52.0,right,medium,medium,41.0,48.0,43.0,63.0,41.0,51.0,49.0,39.0,62.0,59.0,70.0,65.0,59.0,48.0,71.0,59.0,54.0,49.0,47.0,41.0,46.0,21.0,44.0,50.0,52.0,33.0,46.0,50.0,18
193.04,185,70.0,right,medium,high,30.0,22.0,71.0,57.0,20.0,43.0,20.0,27.0,47.0,53.0,53.0,54.0,52.0,57.0,48.0,52.0,75.0,66.0,84.0,18.0,80.0,67.0,25.0,31.0,47.0,67.0,71.0,71.0,25
185.42,174,59.0,right,medium,high,28.0,28.0,64.0,45.0,34.0,38.0,21.0,20.0,46.0,40.0,63.0,53.0,34.0,55.0,56.0,46.0,64.0,75.0,83.0,21.0,71.0,62.0,22.0,40.0,43.0,55.0,62.0,44.0,31
175.26,154,62.0,right,medium,medium,48.0,52.0,47.0,67.0,37.0,56.0,55.0,54.0,64.0,64.0,74.0,67.0,70.0,60.0,71.0,59.0,55.0,62.0,63.0,45.0,67.0,56.0,43.0,57.0,60.0,63.0,64.0,55.0,26
177.8,161,75.0,left,high,high,70.0,70.0,57.0,69.0,73.0,78.0,58.0,54.0,62.0,75.0,88.0,85.0,77.0,74.0,66.0,83.0,59.0,70.0,77.0,74.0,74.0,33.0,73.0,67.0,67.0,37.0,34.0,33.0,24
182.88,165,59.0,right,medium,medium,56.0,29.0,53.0,61.0,37.0,58.0,50.0,51.0,58.0,62.0,62.0,67.0,64.0,54.0,64.0,54.0,60.0,63.0,65.0,46.0,60.0,57.0,47.0,56.0,47.0,56.0,60.0,59.0,21
180.34,172,64.0,right,medium,medium,44.0,37.0,58.0,68.0,39.0,63.0,42.0,39.0,62.0,64.0,70.0,68.0,77.0,61.0,68.0,56.0,63.0,82.0,77.0,54.0,74.0,64.0,58.0,61.0,47.0,53.0,59.0,51.0,20
172.72,148,51.0,right,medium,medium,31.0,58.0,49.0,40.0,40.0,55.0,41.0,31.0,29.0,52.0,75.0,65.0,82.0,49.0,81.0,54.0,57.0,59.0,42.0,51.0,35.0,22.0,52.0,46.0,57.0,20.0,20.0,18.0,22
190.5,198,71.0,right,high,medium,70.0,32.0,71.0,66.0,62.0,61.0,65.0,60.0,61.0,60.0,69.0,74.0,49.0,72.0,50.0,86.0,62.0,74.0,84.0,66.0,84.0,67.0,58.0,46.0,49.0,72.0,78.0,76.0,29
180.34,159,57.0,right,medium,high,49.0,42.0,55.0,62.0,33.0,52.0,33.0,32.0,57.0,53.0,65.0,62.0,63.0,53.0,68.0,50.0,61.0,70.0,58.0,49.0,64.0,56.0,33.0,33.0,41.0,54.0,56.0,63.0,20
195.58,187,75.0,right,medium,medium,17.0,23.0,75.0,47.0,60.0,44.0,26.0,19.0,45.0,55.0,50.0,65.0,31.0,72.0,32.0,63.0,38.0,73.0,90.0,27.0,77.0,71.0,33.0,38.0,42.0,75.0,84.0,82.0,26
172.72,154,72.0,right,medium,medium,50.0,36.0,57.0,77.0,36.0,58.0,59.0,35.0,78.0,71.0,71.0,66.0,73.0,62.0,87.0,71.0,61.0,59.0,57.0,70.0,82.0,76.0,59.0,66.0,59.0,70.0,74.0,73.0,23
187.96,179,76.0,right,medium,high,11.0,20.0,74.0,54.0,20.0,28.0,23.0,39.0,42.0,43.0,65.0,68.0,57.0,69.0,45.0,51.0,86.0,68.0,92.0,37.0,77.0,75.0,19.0,34.0,46.0,79.0,78.0,77.0,28
177.8,170,74.0,left,high,medium,79.0,56.0,55.0,68.0,57.0,77.0,74.0,69.0,61.0,73.0,79.0,80.0,72.0,73.0,70.0,69.0,81.0,90.0,74.0,63.0,91.0,76.0,64.0,62.0,59.0,61.0,78.0,72.0,30
182.88,174,62.0,right,high,medium,60.0,35.0,43.0,68.0,46.0,62.0,72.0,65.0,69.0,68.0,51.0,60.0,59.0,39.0,66.0,57.0,64.0,61.0,63.0,68.0,45.0,75.0,52.0,61.0,69.0,55.0,59.0,54.0,34
185.42,185,71.0,right,medium,high,48.0,35.0,73.0,74.0,57.0,54.0,68.0,59.0,64.0,66.0,48.0,41.0,55.0,63.0,54.0,73.0,54.0,65.0,78.0,53.0,82.0,77.0,58.0,66.0,47.0,76.0,74.0,63.0,33
182.88,161,69.0,left,medium,high,69.0,46.0,51.0,65.0,56.0,64.0,73.0,62.0,72.0,72.0,68.0,65.0,74.0,71.0,60.0,54.0,35.0,82.0,70.0,64.0,87.0,69.0,65.0,72.0,67.0,48.0,63.0,67.0,27
170.18,152,71.0,right,high,high,64.0,73.0,55.0,70.0,55.0,78.0,53.0,66.0,56.0,79.0,78.0,75.0,77.0,75.0,88.0,65.0,71.0,67.0,47.0,66.0,59.0,24.0,79.0,63.0,63.0,21.0,25.0,24.0,29
182.88,172,68.0,right,medium,medium,64.0,71.0,62.0,67.0,65.0,68.0,58.0,49.0,54.0,64.0,71.0,77.0,73.0,70.0,61.0,72.0,59.0,83.0,72.0,59.0,48.0,43.0,68.0,61.0,61.0,41.0,39.0,37.0,31
165.1,130,82.0,right,high,medium,75.0,81.0,37.0,82.0,70.0,86.0,86.0,86.0,70.0,87.0,90.0,88.0,93.0,77.0,93.0,75.0,53.0,75.0,48.0,80.0,73.0,26.0,83.0,85.0,75.0,23.0,23.0,28.0,29
177.8,159,76.0,right,high,medium,81.0,42.0,60.0,77.0,44.0,73.0,70.0,45.0,74.0,76.0,77.0,78.0,68.0,75.0,75.0,72.0,74.0,82.0,68.0,54.0,76.0,75.0,53.0,64.0,44.0,77.0,74.0,74.0,26
180.34,157,55.0,right,medium,medium,51.0,51.0,57.0,51.0,62.0,59.0,54.0,46.0,59.0,59.0,68.0,65.0,59.0,44.0,66.0,62.0,54.0,52.0,50.0,57.0,31.0,25.0,48.0,53.0,61.0,24.0,25.0,20.0,23
187.96,176,78.0,left,medium,medium,57.0,55.0,80.0,76.0,56.0,63.0,58.0,48.0,77.0,74.0,45.0,52.0,57.0,81.0,59.0,78.0,67.0,68.0,80.0,68.0,80.0,84.0,59.0,74.0,66.0,73.0,82.0,78.0,35
182.88,168,68.0,left,medium,low,75.0,62.0,48.0,69.0,63.0,68.0,75.0,74.0,61.0,71.0,68.0,71.0,75.0,64.0,64.0,80.0,62.0,58.0,58.0,70.0,35.0,31.0,70.0,69.0,66.0,31.0,27.0,32.0,22
190.5,187,77.0,right,medium,medium,32.0,18.0,84.0,66.0,22.0,35.0,23.0,22.0,50.0,49.0,60.0,66.0,54.0,75.0,49.0,48.0,65.0,63.0,84.0,24.0,73.0,69.0,25.0,38.0,38.0,82.0,84.0,79.0,28
177.8,154,74.0,right,medium,medium,90.0,72.0,66.0,76.0,74.0,74.0,86.0,84.0,74.0,77.0,51.0,62.0,65.0,76.0,75.0,81.0,70.0,79.0,67.0,79.0,82.0,59.0,70.0,78.0,78.0,64.0,61.0,60.0,30
187.96,183,70.0,left,high,low,68.0,66.0,64.0,72.0,72.0,76.0,74.0,72.0,68.0,76.0,69.0,72.0,75.0,68.0,45.0,75.0,56.0,57.0,70.0,70.0,56.0,20.0,68.0,62.0,64.0,20.0,38.0,20.0,30
190.5,176,69.0,right,medium,high,44.0,36.0,65.0,65.0,50.0,42.0,49.0,24.0,57.0,60.0,38.0,32.0,34.0,60.0,51.0,39.0,51.0,71.0,81.0,42.0,72.0,67.0,44.0,44.0,49.0,75.0,70.0,71.0,31
177.8,161,66.0,left,medium,medium,71.0,54.0,39.0,67.0,61.0,65.0,75.0,68.0,70.0,65.0,48.0,40.0,69.0,70.0,79.0,71.0,67.0,59.0,56.0,68.0,60.0,58.0,70.0,78.0,68.0,20.0,23.0,35.0,34
182.88,165,64.0,right,medium,medium,48.0,20.0,61.0,52.0,28.0,37.0,31.0,28.0,43.0,53.0,67.0,69.0,72.0,56.0,73.0,46.0,75.0,71.0,70.0,49.0,84.0,65.0,25.0,35.0,47.0,65.0,64.0,60.0,23
182.88,157,58.0,right,medium,medium,26.0,22.0,66.0,42.0,26.0,25.0,29.0,26.0,39.0,33.0,55.0,62.0,63.0,51.0,63.0,35.0,72.0,58.0,57.0,19.0,48.0,56.0,22.0,30.0,41.0,60.0,65.0,62.0,22
187.96,174,65.0,left,medium,medium,37.0,25.0,63.0,50.0,20.0,27.0,41.0,39.0,39.0,62.0,61.0,54.0,35.0,63.0,58.0,50.0,62.0,51.0,79.0,25.0,64.0,62.0,21.0,37.0,51.0,65.0,68.0,66.0,24
182.88,163,57.0,right,medium,medium,39.0,62.0,66.0,49.0,51.0,48.0,31.0,36.0,35.0,62.0,64.0,58.0,36.0,39.0,74.0,62.0,76.0,59.0,69.0,39.0,48.0,21.0,55.0,52.0,47.0,25.0,25.0,25.0,34
190.5,194,71.0,right,medium,medium,52.0,73.0,72.0,69.0,62.0,67.0,45.0,47.0,48.0,65.0,68.0,82.0,67.0,70.0,58.0,75.0,68.0,72.0,83.0,60.0,79.0,24.0,72.0,50.0,58.0,15.0,38.0,13.0,24
193.04,203,76.0,right,medium,medium,44.0,34.0,85.0,56.0,22.0,30.0,32.0,38.0,49.0,54.0,53.0,52.0,34.0,73.0,33.0,47.0,50.0,65.0,88.0,32.0,83.0,74.0,37.0,46.0,35.0,77.0,80.0,73.0,29
187.96,181,62.0,right,high,high,58.0,52.0,54.0,58.0,59.0,62.0,63.0,65.0,54.0,62.0,72.0,78.0,56.0,56.0,62.0,77.0,58.0,86.0,72.0,67.0,73.0,33.0,56.0,55.0,54.0,36.0,33.0,30.0,28
187.96,176,71.0,left,medium,medium,40.0,74.0,74.0,48.0,68.0,71.0,68.0,64.0,40.0,70.0,69.0,72.0,72.0,68.0,49.0,77.0,72.0,69.0,77.0,66.0,66.0,20.0,66.0,58.0,66.0,26.0,21.0,14.0,25
177.8,161,79.0,right,high,high,69.0,55.0,66.0,78.0,55.0,72.0,51.0,57.0,73.0,77.0,77.0,75.0,76.0,78.0,76.0,75.0,81.0,87.0,70.0,65.0,85.0,82.0,70.0,73.0,51.0,77.0,83.0,82.0,26
182.88,170,64.0,right,high,medium,61.0,27.0,46.0,57.0,33.0,49.0,39.0,38.0,56.0,52.0,72.0,74.0,67.0,63.0,66.0,48.0,57.0,85.0,63.0,31.0,71.0,62.0,54.0,42.0,46.0,62.0,65.0,60.0,21
177.8,161,76.0,right,medium,medium,69.0,63.0,58.0,78.0,66.0,78.0,78.0,76.0,76.0,79.0,74.0,68.0,79.0,78.0,73.0,71.0,65.0,78.0,64.0,72.0,58.0,76.0,70.0,79.0,71.0,63.0,69.0,69.0,26
190.5,187,68.0,right,medium,medium,69.0,50.0,66.0,63.0,39.0,60.0,42.0,48.0,58.0,64.0,62.0,72.0,64.0,66.0,48.0,62.0,34.0,75.0,80.0,51.0,61.0,65.0,62.0,52.0,49.0,70.0,73.0,68.0,32
180.34,163,65.0,right,medium,medium,45.0,39.0,63.0,65.0,48.0,39.0,44.0,49.0,53.0,64.0,67.0,62.0,63.0,64.0,66.0,62.0,67.0,69.0,64.0,52.0,82.0,65.0,28.0,64.0,53.0,66.0,68.0,64.0,32
175.26,154,61.0,right,medium,medium,69.0,55.0,45.0,71.0,49.0,69.0,40.0,39.0,68.0,63.0,76.0,76.0,68.0,54.0,72.0,62.0,67.0,69.0,37.0,52.0,69.0,51.0,69.0,66.0,28.0,52.0,57.0,59.0,32
185.42,154,63.0,right,high,medium,45.0,63.0,60.0,63.0,44.0,73.0,42.0,44.0,57.0,65.0,64.0,75.0,79.0,58.0,61.0,58.0,60.0,41.0,61.0,61.0,55.0,57.0,60.0,55.0,44.0,40.0,47.0,45.0,24
172.72,170,64.0,right,medium,medium,58.0,58.0,39.0,72.0,58.0,73.0,66.0,71.0,60.0,69.0,75.0,68.0,81.0,68.0,90.0,62.0,66.0,54.0,60.0,65.0,50.0,43.0,67.0,71.0,54.0,25.0,37.0,34.0,26
182.88,165,63.0,left,high,low,63.0,59.0,54.0,61.0,66.0,56.0,54.0,55.0,55.0,58.0,65.0,71.0,72.0,70.0,71.0,70.0,71.0,70.0,73.0,61.0,64.0,62.0,63.0,50.0,49.0,59.0,63.0,62.0,34
